资产账号,交易日（天）,日均权益（自然日）,日均权益(交易日),期末权益汇总
8765035,199,2502.757889,2502.757889,498048.82
8718678,199,2.87,2.87,571.13
8722168,199,117709.2235,117709.2235,23424135.47
8735915,199,45.12,45.12,8978.88
8760306,199,0,0,0
7018006,199,0,0,0
8737676,199,2.19,2.19,435.81
8767907,199,39861.18251,39861.18251,7932375.32
8761225,199,1.82,1.82,362.18
8736356,199,1000,1000,199000
8738303,199,1,1,199
8769735,199,0,0,0
8736291,199,286.8231156,286.8231156,57077.8
8725961,199,11.29,11.29,2246.71
8773228,199,3.13,3.13,622.87
8718771,199,1,1,199
7669015,199,31199.11286,31199.11286,6208623.46
8701268,199,741.269397,741.269397,147512.61
8711306,199,1,1,199
8716163,199,13049.0405,13049.0405,2596759.06
7118082,199,0.97,0.97,193.03
8721811,199,1.63,1.63,324.37
8769338,199,1.13,1.13,224.87
7070369,199,2.12,2.12,421.88
8720251,199,19563.99281,19563.99281,3893234.57
8759627,199,4043.155477,4043.155477,804587.94
8776909,199,604.5288945,604.5288945,120301.25
8101980,198,0,0,0
8101993,197,49149.82729,49648.8103,9780815.63
8101992,197,25470.23663,25728.81772,5068577.09
8102006,196,5704.424573,5791.737194,1135180.49
8102021,195,2151.363166,2195.493692,428121.27
8102033,193,669.6205528,690.437772,133254.49
8102036,193,30232.75688,31172.63534,6016318.62
8102060,192,124394.9576,128930.1905,24754596.57
8102061,192,422303.0524,437699.5178,84038307.42
8101812,192,2475.803065,2566.066719,492684.81
8102079,190,19968.42457,20914.29732,3973716.49
8102081,190,515657.1123,540082.9755,102615765.3
8102099,189,49814.03915,52449.70259,9912993.79
8102102,189,135942.2631,143134.9754,27052510.35
8102133,187,686.2149246,730.250107,136556.77
8102129,187,34002.46447,36184.4408,6766490.43
8102150,186,2428.476533,2598.208763,483266.83
8102187,182,0,0,0
8102188,182,282.4120603,308.7912088,56200
8102218,181,0,0,0
8102223,180,13876.87528,15341.65656,2761498.18
8102221,180,36904.61688,40800.10422,7344018.76
8102252,180,7035.175879,7777.777778,1400000
8102260,179,3277.422211,3643.614637,652207.02
8102261,179,140901.267,156644.4254,28039352.14
8102268,178,330136.5193,369085.2098,65697167.35
8102273,178,3609.895678,4035.782247,718369.24
8102288,178,0,0,0
8102271,178,24207.66804,27063.62888,4817325.94
8102296,177,1850.641608,2080.664859,368277.68
8102312,175,0,0,0
8102323,174,0,0,0
8102361,172,3107.052412,3594.787384,618303.43
8102353,172,122452.9888,141675.2603,24368144.78
8102369,171,11124.96884,12946.60117,2213868.8
8102387,169,0,0,0
8102166,169,11394.83859,13417.59101,2267572.88
8102389,169,0,0,0
8102383,169,4001.118442,4711.376154,796222.57
8102386,169,22307.14648,26266.99497,4439122.15
8102395,169,0,0,0
8102523,167,34091.02442,40623.43629,6784113.86
8102563,166,0,0,0
8102553,166,985.0664824,1180.892952,196028.23
8102566,165,0,0,0
8102588,164,7471.218894,9065.686341,1486772.56
8102586,164,0,0,0
8102597,162,65855.9799,80897.16049,1.31E+07
8102626,161,14130.97497,17466.23615,2812064.02
8102630,161,1.566030151,1.935652174,311.64
8102638,160,27275.39151,33923.76819,5427802.91
8102657,160,36750.61201,45708.57369,7313371.79
8102693,158,5958.497739,7504.69019,1185741.05
8102689,158,10171.44538,12810.87108,2024117.63
8102680,158,18592.89633,23417.63525,3699986.37
8102671,158,16140.99638,20329.48278,3212058.28
8102703,157,17741.65166,22487.82599,3530588.68
8102699,157,178738.7486,226554.2101,35569010.98
8102739,154,42405.53754,54796.76604,8438701.97
8102759,154,345.2776382,446.1704545,68710.25
8102718,154,8907.326181,11510.1163,1772557.91
8102792,152,12798.13794,16755.45691,2546829.45
8102798,152,386270.4518,505709.3414,76867819.9
8102791,152,4758.139899,6229.406842,946869.84
8102827,150,2357.829246,3128.053467,469208.02
8102818,150,18807.93286,24951.8576,3742778.64
8102868,149,0,0,0
8102858,149,176.5778894,235.8322148,35139
8102881,148,27754.23704,37318.19709,5523093.17
8102879,148,0.728643216,0.97972973,145
8102870,147,1341.979899,1816.693878,267054
8102921,147,9213.109045,12472.16803,1833408.7
8102909,147,1319.724774,1786.56619,262625.23
8102908,147,0,0,0
8102929,146,1958.87608,2669.974932,389816.34
8102988,144,3127.650653,4322.239444,622402.48
8102993,144,0,0,0
8103012,143,16449.76151,22891.62615,3273502.54
8103008,143,0,0,0
8102998,143,0,0,0
8103022,142,0,0,0
8103028,142,0,0,0
8103050,141,1907.828693,2692.609291,379657.91
8103066,140,74096.67266,105323.1276,14745237.86
8103090,139,0,0,0
8103089,139,0.550753769,0.788489209,109.6
8103098,139,5674.991156,8124.627626,1129323.24
8103099,138,11685.66156,16851.06268,2325446.65
8103106,138,15507.89487,22362.83391,3086071.08
8103108,138,0.213417085,0.307753623,42.47
8103109,138,20787.60497,29976.32891,4136733.39
8103158,136,18720.63226,27392.68985,3725405.82
8103152,136,0,0,0
8103181,135,0,0,0
8103190,135,6.281407035,9.259259259,1250
8103210,134,97929.73638,145432.9667,19488017.54
8103203,133,13841.69181,20710.50128,2754496.67
8103261,132,0,0,0
8103239,132,2002.583518,3019.046364,398514.12
8103265,131,30284.81131,46005.17137,6026677.45
8103270,131,32933.10151,50028.14656,6553687.2
8103308,130,4441.87201,6799.481,883932.53
8103171,130,1627.007688,2490.573308,323774.53
8103295,130,163668.6639,250538.9548,32570064.12
8103330,129,23618.35111,36434.51062,4700051.87
8103316,129,352.1557789,543.248062,70079
8103323,129,0,0,0
8103318,129,4889.690653,7543.011163,973048.44
8103335,128,6111.678643,9501.750391,1216224.05
8103350,128,6195.095829,9631.438047,1232824.07
8103359,128,0.638190955,0.9921875,127
8103377,127,1302.825729,2041.435591,259262.32
8103373,127,0,0,0
8103389,126,0,0,0
8103510,125,6631.233417,10556.9236,1319615.45
8103520,124,672217.6756,1078800.947,133771317.5
8103521,124,13365.13196,21448.88113,2659661.26
8103519,124,38514.96095,61810.30024,7664477.23
8103577,121,1673.619698,2752.481983,333050.32
8103581,120,13109.49673,21739.91542,2608789.85
8103592,120,13598.92015,22551.54258,2706185.11
8103585,120,0,0,0
8103588,120,57610.60136,95537.58058,11464509.67
8103587,120,8619.428945,14293.88633,1715266.36
8103586,120,0,0,0
8103593,120,717809.1892,1190366.906,142844028.7
8103613,119,375.9346231,628.6637815,74810.99
8103608,119,57365.12342,95929.91227,11415659.56
8103637,118,77691.28663,131021.7461,15460566.04
8103633,118,28566.51714,48175.73653,5684736.91
8103630,118,2310.663266,3896.796525,459821.99
8103653,117,2875.662462,4891.084017,572256.83
8103675,116,50.66366834,86.91439655,10082.07
8103698,115,32530.10492,56291.22504,6473490.88
8103713,114,3055.217186,5333.23,607988.22
8103701,114,0,0,0
8103738,112,7923.058693,14077.5775,1576688.68
8103731,112,436.840201,776.1714286,86931.2
8103758,112,4527.62397,8044.617589,900997.17
8103766,111,0,0,0
8103771,111,107805.3353,193272.6282,21453261.73
8103777,111,9226.130653,16540.54054,1836000
8103779,111,13207.70859,23678.68477,2628334.01
8103778,111,0,0,0
8103783,110,0.878040201,1.588454545,174.73
8103790,110,0,0,0
8103789,110,77327.06864,139891.6969,15388086.66
8103767,109,3943.380603,7199.382936,784732.74
8103818,108,0,0,0
8103805,108,3926.409899,7234.773796,781355.57
8103862,106,3468.675729,6511.94783,690266.47
8103873,105,9840.611005,18650.30086,1958281.59
8103878,105,0,0,0
8103880,104,0,0,0
8103901,103,247.1480905,477.4997087,49182.47
8103888,103,1619.155327,3128.270971,322211.91
8103899,102,2741.849698,5349.295,545628.09
8103902,102,116044.6623,226400.8608,23092887.8
8103936,100,0,0,0
8103935,100,0,0,0
8103939,99,0,0,0
8103952,99,73141.25442,147021.3094,14555109.63
8103938,99,4364.956683,8774.003838,868626.38
8103951,99,452.4961307,909.5629293,90046.73
8103997,96,0,0,0
8103990,96,101.3869347,210.1666667,20176
8103989,96,13161.69271,27283.09219,2619176.85
8105003,95,0,0,0
8105010,95,6105.426683,12789.26221,1214979.91
8105015,95,0,0,0
8105005,95,1592.755779,3336.404211,316958.4
8105022,94,21234.55658,44954.00809,4225676.76
8105027,94,51969.40955,110020.3457,10341912.5
8105039,94,202.3685427,428.4185106,40271.34
8105053,93,2014.849698,4311.345054,400955.09
8105060,92,26420.93266,57149.62609,5257765.6
8105058,92,3349.647286,7245.432717,666579.81
8105068,92,10506.26095,22725.49924,2090745.93
8105062,92,0,0,0
8105086,91,0,0,0
8101952,89,4462.980352,9979.023483,888133.09
8105105,88,0,0,0
8105115,87,0,0,0
8105117,87,0,0,0
8105131,86,34987.97648,80960.55023,6962607.32
8105160,83,7279.100251,17452.3006,1448540.95
8105171,82,5765.19598,13991.14634,1147274
8105185,81,0.407035176,1,81
8105192,81,0.407035176,1,81
8105203,80,18850.45528,46890.5075,3751240.6
8105209,80,0,0,0
8105201,80,47910.51754,119177.4124,9534192.99
8105220,78,6382.23995,16282.89423,1270065.75
8105233,78,650.2811055,1659.050513,129405.94
8105221,78,1486.394774,3792.212308,295792.56
8105222,78,6361.582965,16230.19244,1265955.01
8105266,76,0,0,0
8105263,76,77825.21276,203779.1755,15487217.34
8105259,76,0,0,0
8105279,75,158.2914573,420,31500
8105295,74,0.03718593,0.1,7.4
8105311,73,0.366834171,1,73
8105316,73,0.366834171,1,73
8105321,72,92996.59503,257032.2557,18506322.41
8105338,72,0.003567839,0.009861111,0.71
8105367,71,0.35678392,1,71
8105369,71,6400.482462,17939.38042,1273696.01
8105368,71,0.003567839,0.01,0.71
8105378,71,0.35678392,1,71
8105513,70,0.351758794,1,70
8105506,69,472.9831156,1364.110725,94123.64
8105523,69,0.346733668,1,69
8105520,69,0,0,0
8105552,69,0.003467337,0.01,0.69
8105568,69,0.003467337,0.01,0.69
8105519,69,5276.456131,15217.60536,1050014.77
8105576,68,24991.21276,73136.04912,4973251.34
8105583,68,0,0,0
8105578,68,0,0,0
8105587,68,0,0,0
8105610,68,0.338291457,0.99,67.32
8105593,68,0.003417085,0.01,0.68
8105597,68,0.003417085,0.01,0.68
8105607,68,0.341708543,1,68
8105672,67,0.003366834,0.01,0.67
8105637,67,2402.150553,7134.745672,478027.96
8105635,67,0.003366834,0.01,0.67
8105659,67,0.336683417,1,67
8105631,67,0.003366834,0.01,0.67
8105628,67,11645.24015,34588.10134,2317402.79
8105665,66,0.331658291,1,66
8105682,66,0.003316583,0.01,0.66
8105700,66,0.003316583,0.01,0.66
8105690,66,0.003316583,0.01,0.66
8105681,66,0.003316583,0.01,0.66
8105762,65,0.032663317,0.1,6.5
8105768,65,0.003266332,0.01,0.65
8105683,65,0.00321608,0.009846154,0.64
8105739,65,0.032663317,0.1,6.5
8105782,64,34422.62327,107032.8442,6850102.03
8105831,64,0.00321608,0.01,0.64
8105820,64,0.064321608,0.2,12.8
8105837,64,0.00321608,0.01,0.64
8105781,64,0.032160804,0.1,6.4
8105815,64,0.00321608,0.01,0.64
8105822,64,0,0,0
8105823,64,0.032160804,0.1,6.4
8105776,64,3345.018241,10400.91609,665658.63
8105836,64,8857.378291,27540.91063,1762618.28
8105896,63,0.003165829,0.01,0.63
8105890,63,0.031658291,0.1,6.3
8105917,63,0,0,0
8105872,63,0.003165829,0.01,0.63
8105889,63,0.003165829,0.01,0.63
8105937,62,0.003115578,0.01,0.62
8105976,62,0.003115578,0.01,0.62
8105928,62,133.1658291,427.4193548,26500
8106066,61,0.306532663,1,61
8106005,61,0.061306533,0.2,12.2
8105987,61,0.306532663,1,61
8106076,60,0.003015075,0.01,0.6
8106113,60,0.003015075,0.01,0.6
8106083,60,0.003015075,0.01,0.6
8106115,60,277.0022613,918.7241667,55123.45
8106123,60,0.003015075,0.01,0.6
8106121,60,0.003015075,0.01,0.6
8106086,7,0.000150754,0.004285714,0.03
8106089,60,0.301507538,1,60
8106096,60,0.003015075,0.01,0.6
8106136,60,5.598341709,18.56783333,1114.07
8106176,59,91151.21317,307442.2275,18139091.42
8106203,57,0,0,0
8106191,57,5989.353467,20910.19895,1191881.34
8106230,54,0,0,0
8106256,53,0.246231156,0.924528302,49
8106270,52,7934.982915,30366.56923,1579061.6
8106269,51,1147.04794,4475.736078,228262.54
8106307,48,21423.58467,88818.61146,4263293.35
8106329,45,109.7889447,485.5111111,21848
8106351,44,0,0,0
8106368,43,815.4546734,3773.848372,162275.48
8801253,43,6512289.719,30138271.03,1295945654
8106365,43,0,0,0
8106389,42,0,0,0
8106382,42,698.8504523,3311.22,139071.24
8106385,42,22108.2808,104751.14,4399547.88
8106370,42,502.7135678,2381.904762,100040
8106387,42,0.002110553,0.01,0.42
8106372,42,1575.882362,7466.680714,313600.59
8106501,41,5275.09,25603.48561,1049742.91
8106500,41,0,0,0
8106512,39,16.51055276,84.24615385,3285.6
8106520,39,0,0,0
8106531,38,6408.580854,33560.72605,1275307.59
8106527,38,1613.103719,8447.569474,321007.64
8106550,37,681.3572864,3664.597297,135590.1
8106551,36,12237.11668,67644.06167,2435186.22
8106557,35,4176.290101,23745.19229,831081.73
8106569,35,0,0,0
8106577,34,0,0,0
8106581,34,0,0,0
8106586,33,147.0655779,886.85,29266.05
8106595,33,1598.020101,9636.545455,318006
8106592,33,1517.764925,9152.582424,302035.22
8106607,32,0.003115578,0.019375,0.62
8106629,30,305.3310553,2025.362667,60760.88
8610673,29,28133.79678,193056.0538,5598625.56
8106659,29,1001.964975,6875.552759,199391.03
8106637,29,94.32120603,647.2386207,18769.92
8106662,28,0,0,0
8106666,28,2419.979447,17199.13964,481575.91
8106680,27,1574.59603,11605.35593,313344.61
8106700,26,0,0,0
8106707,25,0,0,0
8801667,25,49627.05487,395031.3568,9875783.92
8106723,24,1201.884925,9965.629167,239175.1
8106721,24,442.0400503,3665.24875,87965.97
8106732,22,297.1241206,2687.622727,59127.7
8106776,20,10571.95658,105190.968,2103819.36
8106780,20,2423.686884,24115.6845,482313.69
8106806,17,1407.459246,16475.55235,280084.39
8106821,16,537.0230653,6679.224375,106867.59
8106827,15,291.3333166,3865.022,57975.33
8106807,15,0,0,0
8106823,14,0,0,0
8106858,14,0,0,0
8106878,12,80.15236181,1329.193333,15950.32
8106871,12,15.71653266,260.6325,3127.59
8106902,10,0.025125628,0.5,5
8106897,10,0,0,0
8106898,10,604.3105025,12025.779,120257.79
8106918,9,0,0,0
8106909,9,50.33306533,1112.92,10016.28
8106920,9,737.979397,16317.54444,146857.9
8106921,9,0,0,0
8106930,8,260.6106533,6482.69,51861.52
8106971,5,0,0,0
8107000,4,0,0,0
8106972,4,722.8087437,35959.735,143838.94
8107017,3,145.7314573,9666.853333,29000.56
8107012,3,0,0,0
8107009,3,97.29537688,6453.926667,19361.78
8107016,3,182.7655779,12123.45,36370.35
8107015,3,632.9423116,41985.17333,125955.52
8107020,2,0,0,0
8107059,1,0,0,0
8730097,199,6.21,6.21,1235.79
8101008,199,0,0,0
8739385,199,20276.20714,20276.20714,4034965.22
8758229,199,12316.08,12316.08,2450899.92
8725919,199,16054.72995,16054.72995,3194891.26
8716662,199,0,0,0
8721305,199,7518.319045,7518.319045,1496145.49
8100571,199,8617.640251,8617.640251,1714910.41
8759157,199,24.6,24.6,4895.4
7222085,199,5613.630251,5613.630251,1117112.42
8728605,199,1.1,1.1,218.9
8731265,199,3.43,3.43,682.57
8725873,199,1911.318995,1911.318995,380352.48
8731663,199,1.92,1.92,382.08
8722170,199,769.8442211,769.8442211,153199
8762017,199,8.92,8.92,1775.08
7071011,199,0,0,0
8717655,199,25.98,25.98,5170.02
8771392,199,79635.92955,79635.92955,15847549.98
8732807,199,1.3,1.3,258.7
8753703,199,364.9917588,364.9917588,72633.36
7212000,199,1.37,1.37,272.63
6001610,199,0,0,0
8767352,199,0.99,0.99,197.01
8700675,199,1000.26,1000.26,199051.74
6011117,199,1,1,199
7768006,199,1.09,1.09,216.91
8580766,199,0,0,0
7089150,199,3226.15804,3226.15804,642005.45
8738020,199,0,0,0
7860013,199,0,0,0
7765008,199,1.16,1.16,230.84
7213299,199,0,0,0
8723521,199,161.59,161.59,32156.41
8701085,199,1.03,1.03,204.97
7070769,199,1.56,1.56,310.44
8736568,199,1,1,199
7217003,199,0.08,0.08,15.92
8723833,199,0,0,0
7309022,199,19854.08271,19854.08271,3950962.46
8720828,199,124.0011558,124.0011558,24676.23
8760531,199,6592.265226,6592.265226,1311860.78
7255075,199,3.2,3.2,636.8
8720277,199,1,1,199
8720116,199,0,0,0
8730389,199,0,0,0
8735850,199,1.83,1.83,364.17
8752009,199,1,1,199
8711636,199,17.02,17.02,3386.98
8750163,199,0,0,0
8777569,199,1,1,199
8713516,199,1,1,199
8716379,199,7.32,7.32,1456.68
8733508,199,1,1,199
8755918,199,0,0,0
7595668,199,1.65,1.65,328.35
8737665,199,1.02,1.02,202.98
7125010,199,1.33,1.33,264.67
8773770,199,2986.542563,2986.542563,594321.97
8510616,199,8.02,8.02,1595.98
8761813,199,1266.397437,1266.397437,252013.09
8729691,199,3.7,3.7,736.3
8703937,199,6.39,6.39,1271.61
8756921,199,33215.76869,33215.76869,6609937.97
7719275,199,1.06,1.06,210.94
8757578,199,0,0,0
7719127,199,1.21,1.21,240.79
8765672,199,0,0,0
8772303,199,8511.586935,8511.586935,1693805.8
8775526,199,23444.4609,23444.4609,4665447.72
7070612,199,2.84,2.84,565.16
7770010,199,0.23,0.23,45.77
8751853,199,11.55,11.55,2298.45
8730068,199,569.8112563,569.8112563,113392.44
8758973,199,61,61,12139
7651003,199,0,0,0
8800537,199,10.33,10.33,2055.67
8703935,199,0,0,0
8763556,199,63.7020603,63.7020603,12676.71
8775696,199,29352.14457,29352.14457,5841076.77
8510402,199,88.43,88.43,17597.57
8581306,199,54558.35432,54558.35432,10857112.51
8731156,199,6.48,6.48,1289.52
8759026,199,66.63,66.63,13259.37
8719227,199,1.61,1.61,320.39
7989038,199,1.26,1.26,250.74
8763598,199,1,1,199
8766858,199,1722.190603,1722.190603,342715.93
7719293,199,0.44,0.44,87.56
8100011,199,158.1711558,158.1711558,31476.06
8773568,199,3.45,3.45,686.55
8775916,199,0,0,0
8703226,199,0,0,0
8765193,199,7565.647136,7565.647136,1505563.78
8719657,199,40342.99442,40342.99442,8028255.89
8761880,199,1,1,199
8765808,199,609.98,609.98,121386.02
7066010,199,0,0,0
8772368,54,2978.28196,10975.52056,592678.11
8755123,199,4360.397638,4360.397638,867719.13
7031002,199,190.6736683,190.6736683,37944.06
8702908,199,5486.954121,5486.954121,1091903.87
8710318,199,1,1,199
8722021,199,976.01,976.01,194225.99
8765597,199,1,1,199
8763950,199,0,0,0
6027305,199,20245.71286,20245.71286,4028896.86
8732521,199,0,0,0
8711136,199,1,1,199
7657003,199,18021.54372,18021.54372,3586287.2
8582022,199,19.27,19.27,3834.73
7876056,199,0,0,0
8717508,199,0,0,0
8703921,199,13983.77799,13983.77799,2782771.82
8777206,199,10357.77734,10357.77734,2061197.69
6090101,199,9,9,1791
8727157,199,1032.703317,1032.703317,205507.96
8752196,199,1,1,199
8801606,199,1,1,199
8702335,199,668649.148,668649.148,133061180.5
8711697,199,0,0,0
8100601,199,0,0,0
7256076,199,1.632964824,1.632964824,324.96
8580357,199,0.05,0.05,9.95
8737916,199,0,0,0
8761652,199,1.1,1.1,218.9
8776277,199,1,1,199
8730736,199,1.41,1.41,280.59
7925001,199,2428.01,2428.01,483173.99
8767005,199,1095.14,1095.14,217932.86
7822006,199,0,0,0
7309092,199,40.75,40.75,8109.25
7255107,199,6444.044221,6444.044221,1282364.8
8739857,199,2.01,2.01,399.99
8770516,199,1.98,1.98,394.02
8776759,199,1,1,199
8757093,199,0,0,0
8729810,199,0,0,0
8720633,199,2,2,398
7071027,199,85.31,85.31,16976.69
8712053,199,54.25040201,54.25040201,10795.83
8738668,199,13397.00121,13397.00121,2666003.24
8726366,199,528.1,528.1,105091.9
8770987,199,0,0,0
8728287,199,0,0,0
8531001,199,0,0,0
8759932,199,1,1,199
7222198,199,0,0,0
8763786,199,431,431,85769
8831066,199,0,0,0
8703610,199,24.34,24.34,4843.66
8100623,199,1.03,1.03,204.97
8726753,199,9164.386683,9164.386683,1823712.95
7805226,199,5693.79,5693.79,1133064.21
8777072,199,14476.53899,14476.53899,2880831.26
8765120,199,0,0,0
8762038,199,0,0,0
8711338,199,1,1,199
8581187,199,7171.203518,7171.203518,1427069.5
8729987,199,1072.26,1072.26,213379.74
8727360,199,0,0,0
8101518,199,27121.37146,27121.37146,5397152.92
8758100,199,1,1,199
8773381,199,0,0,0
8722219,199,1.95,1.95,388.05
8739595,199,120.19,120.19,23917.81
8718257,199,1.41,1.41,280.59
8756682,199,1,1,199
8737280,199,97.4,97.4,19382.6
8760879,199,0,0,0
8582526,199,70.12,70.12,13953.88
7255157,199,9527.406985,9527.406985,1895953.99
7182031,199,8103.24809,8103.24809,1612546.37
8703321,199,388.0758291,388.0758291,77227.09
8726230,199,0,0,0
8751683,199,251.65,251.65,50078.35
8771720,199,1,1,199
8580758,199,4.71,4.71,937.29
8703055,199,1,1,199
7071035,199,0,0,0
7710020,199,2.28,2.28,453.72
8757851,199,1,1,199
8776788,199,3044.802764,3044.802764,605915.75
8722597,199,3117.025176,3117.025176,620288.01
8703021,199,52511.72915,52511.72915,10449834.1
8100073,199,680314.4127,680314.4127,135382568.1
8752338,199,1453.706432,1453.706432,289287.58
8733133,199,1,1,199
8711858,199,144979.6073,144979.6073,28850941.85
8756293,199,0,0,0
8711012,199,2090.509799,2090.509799,416011.45
7123058,199,5.2,5.2,1034.8
8735375,199,4634.14809,4634.14809,922195.47
8518850,199,0.33,0.33,65.67
8832081,199,0,0,0
8752616,199,4390.083367,4390.083367,873626.59
8732916,199,1755.69,1755.69,349382.31
8720276,99,5531.391357,11118.65535,1100746.88
8716515,199,1840.02,1840.02,366163.98
7655002,199,1.78,1.78,354.22
7118555,199,1.78,1.78,354.22
8705505,199,10,10,1990
7030005,199,0,0,0
8756786,199,67.5,67.5,13432.5
8732351,199,2.07,2.07,411.93
8737189,199,78.52,78.52,15625.48
8728951,199,11.53,11.53,2294.47
7603010,199,0,0,0
8712729,199,2,2,398
8759258,199,0,0,0
8702255,199,11.03,11.03,2194.97
8730631,199,0,0,0
8610519,199,0,0,0
8733535,199,11.76,11.76,2340.24
8100216,199,0,0,0
8768727,199,4.81,4.81,957.19
6616061,199,0,0,0
8715753,199,1,1,199
7953013,199,6.38,6.38,1269.62
8723757,199,1,1,199
8751027,199,1.07,1.07,212.93
7256055,199,39245.47859,39245.47859,7809850.24
8712513,199,2.7,2.7,537.3
8756586,199,0,0,0
7687015,199,1.01,1.01,200.99
8771850,199,0,0,0
8610075,199,1.23,1.23,244.77
8729705,199,8081.328392,8081.328392,1608184.35
8711932,199,14.05,14.05,2795.95
8756268,199,6331.048543,6331.048543,1259878.66
8765250,199,10.2,10.2,2029.8
