   	TABLE_NAME	COLUMN_NAME	T.DATA_TYPE||'('||T.DATA_LENGT	COMMENTS
1609	TB_PERSON_CLIENT_HK	COMPANY_ADDRESS	VARCHAR2(200)	
1610	TB_PERSON_CLIENT_JJ	CLIENT_ID	NUMBER(22)	
1611	TB_PERSON_CLIENT_JJ	GENDER	NUMBER(22)	
1612	TB_PERSON_CLIENT_JJ	AGE	NUMBER(22)	
1613	TB_PERSON_CLIENT_JJ	NATIONALITY	VARCHAR2(100)	
1614	TB_PERSON_CLIENT_JJ	ID_CARD_NO	VARCHAR2(100)	
1615	TB_PERSON_CLIENT_JJ	EMAIL	VARCHAR2(50)	
1616	TB_PERSON_CLIENT_JJ	ADDR	VARCHAR2(100)	
1617	TB_PERSON_CLIENT_JJ	MOBILE	VARCHAR2(100)	
1618	TB_PERSON_CLIENT_JJ	BIRTHDAY	DATE(7)	
1619	TB_PERSON_CLIENT_JJ	ID_CARD_EXPIRE_DATE_F	VARCHAR2(1)	
1620	TB_PERSON_CLIENT_JJ	TB_PERSON_CLIENT_JJ	VARCHAR2(500)	
1621	TB_PERSON_CLIENT_TMP	CLIENT_ID	NUMBER(22)	
1622	TB_PERSON_CLIENT_TMP	GENDER	NUMBER(22)	
1623	TB_PERSON_CLIENT_TMP	AGE	NUMBER(22)	
1624	TB_PERSON_CLIENT_TMP	NATIONALITY	VARCHAR2(100)	
1625	TB_PERSON_CLIENT_TMP	ID_CARD_NO	VARCHAR2(100)	
1626	TB_PERSON_CLIENT_TMP	ID_CARD_EXPIRE_DATE	DATE(7)	
1627	TB_PERSON_CLIENT_TMP	TEL	VARCHAR2(50)	
1628	TB_PERSON_CLIENT_TMP	EMAIL	VARCHAR2(50)	
1629	TB_PERSON_CLIENT_TMP	POST_NO	VARCHAR2(50)	
1630	TB_PERSON_CLIENT_TMP	ADDR	VARCHAR2(100)	
1631	TB_PERSON_CLIENT_TMP	NOTICE_WAY	VARCHAR2(50)	
1632	TB_PERSON_CLIENT_TMP	MOBILE	VARCHAR2(100)	
1633	TB_PERSON_CLIENT_TMP	XUELI	VARCHAR2(100)	
1634	TB_PERSON_CLIENT_TMP	JOB	VARCHAR2(100)	
1635	TB_PERSON_CLIENT_TMP	FUTURES_BUS_TYPE	VARCHAR2(100)	
1636	TB_PERSON_CLIENT_TMP	FUTURES_EXP	VARCHAR2(100)	
1637	TB_PERSON_CLIENT_TMP	RISK_APPETITE	VARCHAR2(100)	
1638	TB_PERSON_CLIENT_TMP	EXPECTED_RETURN	VARCHAR2(100)	
1639	TB_PERSON_CLIENT_TMP	HOUSEHOLD_INCOME	VARCHAR2(100)	
1640	TB_PERSON_CLIENT_TMP	INNER_MONEY	VARCHAR2(100)	
1641	TB_PERSON_CLIENT_TMP	BIRTHDAY	DATE(7)	
1642	TB_PERSON_CLIENT_TMP	PROV	VARCHAR2(100)	
1643	TB_PERSON_CLIENT_TMP	CITY	VARCHAR2(100)	
1644	TB_HK_BROKER_CLIENT_REF	ID	NUMBER(22)	
1645	TB_HK_BROKER_CLIENT_REF	BROKER_ACCOUNT_ID	NUMBER(22)	
1646	TB_HK_BROKER_CLIENT_REF	BROKER_ACCOUNT	VARCHAR2(50)	
1647	TB_HK_BROKER_CLIENT_REF	FUND_ACCOUNT	VARCHAR2(50)	
1648	TB_HK_BROKER_CLIENT_REF	CREATE_DATE	DATE(7)	
1649	TB_HK_BROKER_CLIENT_REF	RATE	NUMBER(22)	
1650	TB_HK_BROKER_MASTER	HK_BROKER_ID	NUMBER(22)	
1651	TB_HK_BROKER_MASTER	CUSTOMER_ID	NUMBER(22)	
1652	TB_HK_BROKER_MASTER	CREATE_DATE	DATE(7)	
1653	TB_HK_BROKER_MASTER_T	HK_BROKER_ID	NUMBER(22)	
1654	TB_HK_BROKER_MASTER_T	CUSTOMER_ID	NUMBER(22)	
1655	TB_HK_BROKER_MASTER_T	CREATE_DATE	DATE(7)	
1656	TB_HK_CLIENT_ACCOUNT	FUND_ACCOUNT	VARCHAR2(50)	
1657	TB_HK_CLIENT_ACCOUNT	HK_CLIENT_ID	NUMBER(22)	
1658	TB_HK_CLIENT_ACCOUNT	MARK_TYPE	VARCHAR2(10)	"1股票.2期货,3外汇"
1659	TB_HK_CLIENT_ACCOUNT	OPEN_DATE	DATE(7)	
1660	TB_HK_CLIENT_ACCOUNT	LAST_DATE	DATE(7)	
1661	TB_HK_CLIENT_ACCOUNT	CLOSE_DATE	DATE(7)	
1662	TB_HK_CLIENT_ACCOUNT	IS_THIRD_PARTY	CHAR(1)	
1663	TB_HK_CLIENT_ACCOUNT	ICBC_ACCOUNT	VARCHAR2(50)	
1664	TB_HK_CLIENT_ACCOUNT	FEE_ID	NUMBER(22)	
1665	TB_HK_CLIENT_ACCOUNT	G2B_ACCNO	VARCHAR2(10)	
1666	TB_HK_CLIENT_ACCOUNT	SUSPEND	CHAR(1)	
1667	TB_HK_CLIENT_ACCOUNT	BASE_CUID	VARCHAR2(10)	
1668	TB_HK_CLIENT_ACCOUNT	ACCOUNT_TYPE	CHAR(1)	1：员工介绍，2：经纪客户，3：直销客户。
1669	TB_HK_CLIENT_ACCOUNT_T	FUND_ACCOUNT	VARCHAR2(50)	
1670	TB_HK_CLIENT_ACCOUNT_T	HK_CLIENT_ID	NUMBER(22)	
1671	TB_HK_CLIENT_ACCOUNT_T	MARK_TYPE	VARCHAR2(10)	
1672	TB_HK_CLIENT_ACCOUNT_T	OPEN_DATE	DATE(7)	
1673	TB_HK_CLIENT_ACCOUNT_T	LAST_DATE	DATE(7)	
1674	TB_HK_CLIENT_ACCOUNT_T	CLOSE_DATE	DATE(7)	
1675	TB_HK_CLIENT_ACCOUNT_T	IS_THIRD_PARTY	CHAR(1)	
1676	TB_HK_CLIENT_ACCOUNT_T	ICBC_ACCOUNT	VARCHAR2(50)	
1677	TB_HK_CLIENT_ACCOUNT_T	FEE_ID	NUMBER(22)	
1678	TB_HK_CLIENT_ACCOUNT_T	G2B_ACCNO	VARCHAR2(10)	
1679	TB_HK_CLIENT_ACCOUNT_T	SUSPEND	CHAR(1)	
1680	TB_HK_CLIENT_ACCOUNT_T	BASE_CUID	VARCHAR2(10)	
1681	TB_HK_CLIENT_ACCOUNT_T	ACCOUNT_TYPE	CHAR(1)	
1682	TB_HK_CLIENT_BAL	HK_CLIENT_ID	NUMBER(22)	
1683	TB_HK_CLIENT_BAL	FUND_ACCOUNT	VARCHAR2(50)	
1684	TB_HK_CLIENT_BAL	SRC_TYPE	VARCHAR2(10)	
1685	TB_HK_CLIENT_BAL	CMID	VARCHAR2(10)	
1686	TB_HK_CLIENT_BAL	AID	VARCHAR2(10)	
1687	TB_HK_CLIENT_BAL	CUID	VARCHAR2(10)	
1688	TB_HK_CLIENT_BAL	ICID	VARCHAR2(10)	
1689	TB_HK_CLIENT_BAL	BANK_CODE_1	VARCHAR2(40)	
1690	TB_HK_CLIENT_BAL	BANK_CODE_2	VARCHAR2(40)	
1691	TB_HK_CLIENT_BAL	ABBF	NUMBER(22)	
1692	TB_HK_CLIENT_BAL	BMTD	NUMBER(22)	
1693	TB_HK_CLIENT_BAL	IBF	NUMBER(22)	
1694	TB_HK_CLIENT_BAL	IMTD	NUMBER(22)	
1695	TB_HK_CLIENT_BAL	FLOAT_PL	NUMBER(22)	
1696	TB_HK_CLIENT_BAL	INIT_MARGIN	NUMBER(22)	
1697	TB_HK_CLIENT_BAL	REMARKS	VARCHAR2(60)	
1698	TB_HK_CLIENT_BAL	STATUS	VARCHAR2(1)	
1699	TB_HK_CLIENT_BAL	RFLAG	VARCHAR2(1)	
1700	TB_HK_CLIENT_BAL	MAIN_MARGIN	NUMBER(22)	
1701	TB_HK_CLIENT_BAL	CREDIT_LMT	NUMBER(22)	
1702	TB_HK_CLIENT_BAL	OTE_BF	NUMBER(22)	
1703	TB_HK_CLIENT_BAL	BAL_NYV	NUMBER(22)	
1704	TB_HK_CLIENT_BAL	UNCLEAR_BAL	NUMBER(22)	
1705	TB_HK_CLIENT_MASTER	HK_CLIENT_ID	NUMBER(22)	
1706	TB_HK_CLIENT_MASTER	CUSTOMER_ID	NUMBER(22)	
1707	TB_HK_CLIENT_MASTER	G2BF_AID	VARCHAR2(100)	
1708	TB_HK_CLIENT_MASTER	G2BS_AID	VARCHAR2(100)	
1709	TB_HK_CLIENT_MASTER	IMPORT_DATE	DATE(7)	
1710	TB_HK_CLIENT_MASTER	LAST_UPDATE_DATE	DATE(7)	
1711	TB_HK_CLIENT_MASTER_T	HK_CLIENT_ID	NUMBER(22)	
1712	TB_HK_CLIENT_MASTER_T	CUSTOMER_ID	NUMBER(22)	
1713	TB_HK_CLIENT_MASTER_T	G2BF_AID	VARCHAR2(100)	
1714	TB_HK_CLIENT_MASTER_T	G2BS_AID	VARCHAR2(100)	
1715	TB_HK_CLIENT_MASTER_T	IMPORT_DATE	DATE(7)	
1716	TB_HK_CLIENT_MASTER_T	LAST_UPDATE_DATE	DATE(7)	
1717	TB_HK_CLOSE_POS	HK_CLIENT_ID	NUMBER(22)	
1718	TB_HK_CLOSE_POS	FUND_ACCOUNT	VARCHAR2(50)	
1719	TB_HK_CLOSE_POS	SRC_TYPE	VARCHAR2(10)	
1720	TB_HK_CLOSE_POS	CLID	VARCHAR2(10)	
1721	TB_HK_CLOSE_POS	OID_OPEN	VARCHAR2(10)	
1722	TB_HK_CLOSE_POS	OID_CLOSE	VARCHAR2(10)	
1723	TB_HK_CLOSE_POS	TDATE	DATE(7)	
1724	TB_HK_CLOSE_POS	VDATE	DATE(7)	
1725	TB_HK_CLOSE_POS	DATE1	DATE(7)	
1726	TB_HK_CLOSE_POS	MKID	VARCHAR2(10)	
1727	TB_HK_CLOSE_POS	CTID	VARCHAR2(10)	
1728	TB_HK_CLOSE_POS	OTYPE	VARCHAR2(1)	
1729	TB_HK_CLOSE_POS	PRICE_OPEN	NUMBER(22)	
1730	TB_HK_CLOSE_POS	PRICE_CLOSE	NUMBER(22)	
1731	TB_HK_CLOSE_POS	QTY	NUMBER(22)	
1732	TB_HK_CLOSE_POS	PL	NUMBER(22)	
1733	TB_HK_CLOSE_POS	TCCY_BASE	NUMBER(22)	
1734	TB_HK_CLOSE_POS	CUID_TRADE	VARCHAR2(10)	
1735	TB_HK_CLOSE_POS	CUID_SET	VARCHAR2(10)	
1736	TB_HK_CLOSE_POS	CUID_CHRG	VARCHAR2(10)	
1737	TB_HK_CLOSE_POS	FXRATE	NUMBER(22)	
1738	TB_HK_CLOSE_POS	FXRATE_SET	NUMBER(22)	
1739	TB_HK_CLOSE_POS	AEID	VARCHAR2(10)	
1740	TB_HK_CLOSE_POS	AID	VARCHAR2(10)	
1741	TB_HK_CLOSE_POS	CMID	VARCHAR2(10)	
1742	TB_HK_CLOSE_POS	SHARE_COM	VARCHAR2(1)	
1743	TB_HK_CLOSE_POS	UID1	VARCHAR2(10)	
1744	TB_HK_CLOSE_POS	STATUS	VARCHAR2(1)	
1745	TB_HK_CLOSE_POS	RFLAG	VARCHAR2(1)	
1746	TB_HK_CLOSE_POS	TRADETYPE_OPEN	VARCHAR2(1)	
1747	TB_HK_CLOSE_POS	TRADETYPE_CLOSE	VARCHAR2(1)	
1748	TB_HK_CLOSE_POS	CTID_CLOSE	VARCHAR2(10)	
1749	TB_HK_CLOSE_POS	QTY_CLOSE	NUMBER(22)	
1750	TB_HK_CLOSE_POS	GROUP_O_OPEN	VARCHAR2(10)	
1751	TB_HK_CLOSE_POS	GROUP_O_CLOSE	VARCHAR2(10)	
1752	TB_HK_CLOSE_POS	RFLAG_OPEN	VARCHAR2(1)	
1753	TB_HK_CLOSE_POS	CHANNEL_CLOSE	VARCHAR2(10)	
1754	TB_HK_CLOSE_POS	CHANNEL_OPEN	VARCHAR2(10)	
1755	TB_HK_CLOSE_POS_DAY	HK_CLIENT_ID	NUMBER(22)	
1756	TB_HK_CLOSE_POS_DAY	FUND_ACCOUNT	VARCHAR2(50)	
1757	TB_HK_CLOSE_POS_DAY	SRC_TYPE	VARCHAR2(10)	
1758	TB_HK_CLOSE_POS_DAY	CLID	VARCHAR2(10)	
1759	TB_HK_CLOSE_POS_DAY	OID_OPEN	VARCHAR2(10)	
1760	TB_HK_CLOSE_POS_DAY	OID_CLOSE	VARCHAR2(10)	
1761	TB_HK_CLOSE_POS_DAY	TDATE	DATE(7)	
1762	TB_HK_CLOSE_POS_DAY	VDATE	DATE(7)	
1763	TB_HK_CLOSE_POS_DAY	DATE1	DATE(7)	
1764	TB_HK_CLOSE_POS_DAY	MKID	VARCHAR2(10)	
1765	TB_HK_CLOSE_POS_DAY	CTID	VARCHAR2(10)	
1766	TB_HK_CLOSE_POS_DAY	OTYPE	VARCHAR2(1)	
1767	TB_HK_CLOSE_POS_DAY	PRICE_OPEN	NUMBER(22)	
1768	TB_HK_CLOSE_POS_DAY	PRICE_CLOSE	NUMBER(22)	
1769	TB_HK_CLOSE_POS_DAY	QTY	NUMBER(22)	
1770	TB_HK_CLOSE_POS_DAY	PL	NUMBER(22)	
1771	TB_HK_CLOSE_POS_DAY	TCCY_BASE	NUMBER(22)	
1772	TB_HK_CLOSE_POS_DAY	CUID_TRADE	VARCHAR2(10)	
1773	TB_HK_CLOSE_POS_DAY	CUID_SET	VARCHAR2(10)	
1774	TB_HK_CLOSE_POS_DAY	CUID_CHRG	VARCHAR2(10)	
1775	TB_HK_CLOSE_POS_DAY	FXRATE	NUMBER(22)	
1776	TB_HK_CLOSE_POS_DAY	FXRATE_SET	NUMBER(22)	
1777	TB_HK_CLOSE_POS_DAY	AEID	VARCHAR2(10)	
1778	TB_HK_CLOSE_POS_DAY	AID	VARCHAR2(10)	
1779	TB_HK_CLOSE_POS_DAY	CMID	VARCHAR2(10)	
1780	TB_HK_CLOSE_POS_DAY	SHARE_COM	VARCHAR2(1)	
1781	TB_HK_CLOSE_POS_DAY	UID1	VARCHAR2(10)	
1782	TB_HK_CLOSE_POS_DAY	STATUS	VARCHAR2(1)	
1783	TB_HK_CLOSE_POS_DAY	RFLAG	VARCHAR2(1)	
1784	TB_HK_CLOSE_POS_DAY	TRADETYPE_OPEN	VARCHAR2(1)	
1785	TB_HK_CLOSE_POS_DAY	TRADETYPE_CLOSE	VARCHAR2(1)	
1786	TB_HK_CLOSE_POS_DAY	CTID_CLOSE	VARCHAR2(10)	
1787	TB_HK_CLOSE_POS_DAY	QTY_CLOSE	NUMBER(22)	
1788	TB_HK_CLOSE_POS_DAY	GROUP_O_OPEN	VARCHAR2(10)	
1789	TB_HK_CLOSE_POS_DAY	GROUP_O_CLOSE	VARCHAR2(10)	
1790	TB_HK_CLOSE_POS_DAY	RFLAG_OPEN	VARCHAR2(1)	
1791	TB_HK_CLOSE_PRICE_DAYTEMP	SYSDATE1	DATE(7)	
1792	TB_HK_CLOSE_PRICE_DAYTEMP	CMID	VARCHAR2(10)	
1793	TB_HK_CLOSE_PRICE_DAYTEMP	CTID	VARCHAR2(10)	
1794	TB_HK_CLOSE_PRICE_DAYTEMP	PRICE	NUMBER(22)	
1795	TB_HK_CLOSE_PRICE_DAYTEMP	STATUS	VARCHAR2(1)	
1796	TB_HK_CLOSE_PRICE_DAYTEMP	RFLAG	VARCHAR2(1)	
1797	TB_HK_CURRENCY	ID	NUMBER(22)	
1798	TB_HK_CURRENCY	CURRENCYCODE	VARCHAR2(16)	
1799	TB_HK_CURRENCY	ENGLISHNAME	VARCHAR2(64)	
1800	TB_HK_CURRENCY	TRADITIONALNAME	VARCHAR2(64)	
1801	TB_HK_CURRENCY	SIMPLIFIEDNAME	VARCHAR2(64)	
1802	TB_HK_CURRENCY	ISBASECURRENCY	NUMBER(22)	
1803	TB_HK_CURRENCY	EXCHANGERATE	NUMBER(22)	
1804	TB_HK_CURRENCY	LASTUPDATETIME	VARCHAR2(45)	
1805	TB_HK_CURRENCY	LASTUPDATEUSERID	NUMBER(22)	
1806	TB_HK_CUSTOMER_INFO	CUSTOMER_ID	NUMBER(22)	
1807	TB_HK_CUSTOMER_INFO	NAME	VARCHAR2(100)	
1808	TB_HK_CUSTOMER_INFO	NAME_EN	VARCHAR2(100)	
1809	TB_HK_CUSTOMER_INFO	GENDER	CHAR(1)	
1810	TB_HK_CUSTOMER_INFO	BIRTHDAY	DATE(7)	
1811	TB_HK_CUSTOMER_INFO	NATIONALITY	VARCHAR2(100)	
1812	TB_HK_CUSTOMER_INFO	IDENTITY_CARD_NO	VARCHAR2(50)	
1813	TB_HK_CUSTOMER_INFO	IDENTITY_CARD_VALIDDATE	DATE(7)	
1814	TB_HK_CUSTOMER_INFO	PASSPORT_NO	VARCHAR2(50)	
1815	TB_HK_CUSTOMER_INFO	PASSPORT_VALIDDATE	DATE(7)	
1816	TB_HK_CUSTOMER_INFO	ADDRESS	VARCHAR2(300)	
1817	TB_HK_CUSTOMER_INFO	JOB	VARCHAR2(100)	
1818	TB_HK_CUSTOMER_INFO	QQ	VARCHAR2(20)	
1819	TB_HK_CUSTOMER_INFO	MSN	VARCHAR2(50)	
1820	TB_HK_CUSTOMER_INFO	MOBILE	VARCHAR2(50)	
1821	TB_HK_CUSTOMER_INFO	TEL	VARCHAR2(50)	
1822	TB_HK_CUSTOMER_INFO	MAIL	VARCHAR2(50)	
1823	TB_HK_CUSTOMER_INFO	MEMO	VARCHAR2(500)	
1824	TB_HK_CUSTOMER_INFO	COMPANY_ADD	VARCHAR2(100)	
1825	TB_HK_CUSTOMER_INFO	COMPANY_TEL	VARCHAR2(50)	
1826	TB_HK_CUSTOMER_INFO	FAX	VARCHAR2(50)	
1827	TB_HK_CUSTOMER_INFO	CERTIFICATE_TYPE	VARCHAR2(2)	
1828	TB_HK_CUSTOMER_INFO	G2BF_AID	NUMBER(22)	
1829	TB_HK_CUSTOMER_INFO	G2BS_AID	NUMBER(22)	
1830	TB_HK_CUSTOMER_INFO_T	CUSTOMER_ID	NUMBER(22)	
1831	TB_HK_CUSTOMER_INFO_T	NAME	VARCHAR2(100)	
1832	TB_HK_CUSTOMER_INFO_T	NAME_EN	VARCHAR2(100)	
1833	TB_HK_CUSTOMER_INFO_T	GENDER	CHAR(1)	
1834	TB_HK_CUSTOMER_INFO_T	BIRTHDAY	DATE(7)	
1835	TB_HK_CUSTOMER_INFO_T	NATIONALITY	VARCHAR2(100)	
1836	TB_HK_CUSTOMER_INFO_T	IDENTITY_CARD_NO	VARCHAR2(50)	
1837	TB_HK_CUSTOMER_INFO_T	IDENTITY_CARD_VALIDDATE	DATE(7)	
1838	TB_HK_CUSTOMER_INFO_T	PASSPORT_NO	VARCHAR2(50)	
1839	TB_HK_CUSTOMER_INFO_T	PASSPORT_VALIDDATE	DATE(7)	
1840	TB_HK_CUSTOMER_INFO_T	ADDRESS	VARCHAR2(300)	
1841	TB_HK_CUSTOMER_INFO_T	JOB	VARCHAR2(100)	
1842	TB_HK_CUSTOMER_INFO_T	QQ	VARCHAR2(20)	
1843	TB_HK_CUSTOMER_INFO_T	MSN	VARCHAR2(50)	
1844	TB_HK_CUSTOMER_INFO_T	MOBILE	VARCHAR2(50)	
1845	TB_HK_CUSTOMER_INFO_T	TEL	VARCHAR2(50)	
1846	TB_HK_CUSTOMER_INFO_T	MAIL	VARCHAR2(50)	
1847	TB_HK_CUSTOMER_INFO_T	MEMO	VARCHAR2(500)	
1848	TB_HK_CUSTOMER_INFO_T	COMPANY_ADD	VARCHAR2(100)	
1849	TB_HK_CUSTOMER_INFO_T	COMPANY_TEL	VARCHAR2(50)	
1850	TB_CLIENT_QUARTZ_TMP	ID	NUMBER(22)	
1851	TB_CLIENT_QUARTZ_TMP	RECORDTIME	VARCHAR2(50)	
1852	TB_CLIENT_QUARTZ_TMP	REMARK	VARCHAR2(50)	
1853	TB_CLIENT_QUARTZ_TMP	INTERESTSDATE	VARCHAR2(50)	
1854	TB_CLIENT_QUARTZ_TMP	ISVAL	CHAR(1)	
1855	TB_TEMP_CLIENT_PRODUCT	ID	NUMBER(22)	
1856	TB_TEMP_CLIENT_PRODUCT	MOBILE	VARCHAR2(50)	
1857	TB_TEMP_CLIENT_PRODUCT	PRODUCTID	VARCHAR2(50)	
1858	TB_TEMP_CLIENT_PRODUCT	ISVAL	CHAR(1)	
1859	TB_TEMP_CLIENT_PRODUCT	CREATETIME	VARCHAR2(50)	
1860	TB_TEMP_CLIENT_PRODUCT	CLIENTNAME	VARCHAR2(50)	
1861	G2BF_IMPORT_DAYCLFEE	OID	VARCHAR2(10)	
1862	G2BF_IMPORT_DAYCLFEE	FUID	VARCHAR2(10)	
1863	G2BF_IMPORT_DAYCLFEE	FID	VARCHAR2(10)	
1864	G2BF_IMPORT_DAYCLFEE	AMT	NUMBER(22)	
1865	G2BF_IMPORT_DAYCLFEE	TYPE	VARCHAR2(1)	
1866	G2BF_IMPORT_DAYCLFEE	STATUS	VARCHAR2(1)	
1867	G2BF_IMPORT_DAYCLFEE	RFLAG	VARCHAR2(1)	
1868	G2BF_IMPORT_DAYCLFEE	DATE_CHRG	DATE(7)	
1869	G2BF_IMPORT_DAYCLFEE	SYSDATE1	DATE(7)	
1870	G2BF_IMPORT_DAYCLFEE	CNID	VARCHAR2(10)	
1871	G2BF_IMPORT_DAYCLFEE	QTY	NUMBER(22)	
1872	G2BF_IMPORT_DAYCLFEE_DT	OID	VARCHAR2(10)	
1873	G2BF_IMPORT_DAYCLFEE_DT	FUID	VARCHAR2(10)	
1874	G2BF_IMPORT_DAYCLFEE_DT	FID	VARCHAR2(10)	
1875	G2BF_IMPORT_DAYCLFEE_DT	AMT	NUMBER(22)	
1876	G2BF_IMPORT_DAYCLFEE_DT	TYPE	VARCHAR2(1)	
1877	G2BF_IMPORT_DAYCLFEE_DT	STATUS	VARCHAR2(1)	
1878	G2BF_IMPORT_DAYCLFEE_DT	RFLAG	VARCHAR2(1)	
1879	G2BF_IMPORT_DAYCLFEE_DT	DATE_CHRG	DATE(7)	
1880	G2BF_IMPORT_DAYCLFEE_DT	SYSDATE1	DATE(7)	
1881	G2BF_IMPORT_DAYCLFEE_DT	GROUP_O	VARCHAR2(10)	
1882	G2BF_IMPORT_DAYCLFEE_DT	STATUS_O	VARCHAR2(2)	
1883	G2BF_IMPORT_DAYCLFEE_DT	CLID	VARCHAR2(10)	
1884	G2BF_IMPORT_DAYCLFEE_DT	CNID	VARCHAR2(10)	
1885	G2BF_IMPORT_DAYCLFEE_DT	QTY	NUMBER(22)	
1886	G2BF_IMPORT_DAYCLTRADED	OID	VARCHAR2(10)	
1887	G2BF_IMPORT_DAYCLTRADED	DATE1	DATE(7)	
1888	G2BF_IMPORT_DAYCLTRADED	QTY	NUMBER(22)	
1889	G2BF_IMPORT_DAYCLTRADED	PRICE	NUMBER(22)	
1890	G2BF_IMPORT_DAYCLTRADED	GROUP_O	VARCHAR2(10)	
1891	G2BF_IMPORT_DAYCLTRADED	STATUS	VARCHAR2(1)	
1892	G2BF_IMPORT_DAYCLTRADED	RFLAG	VARCHAR2(1)	
1893	G2BF_IMPORT_DAYCLTRADED	REF_NO_D	VARCHAR2(30)	
1894	G2BF_IMPORT_DAYCLTRADED	IMP_OID	VARCHAR2(10)	
1895	G2BF_IMPORT_DAYCLTRADEHD	OID	VARCHAR2(10)	
1896	G2BF_IMPORT_DAYCLTRADEHD	TDATE	DATE(7)	
1897	G2BF_IMPORT_DAYCLTRADEHD	VDATE	DATE(7)	
1898	G2BF_IMPORT_DAYCLTRADEHD	DATE1	DATE(7)	
1899	G2BF_IMPORT_DAYCLTRADEHD	TRADETYPE	VARCHAR2(1)	
1900	G2BF_IMPORT_DAYCLTRADEHD	MKID	VARCHAR2(10)	
1901	G2BF_IMPORT_DAYCLTRADEHD	CTID	VARCHAR2(10)	
1902	G2BF_IMPORT_DAYCLTRADEHD	TYPE	VARCHAR2(1)	
1903	G2BF_IMPORT_DAYCLTRADEHD	PUT_CALL	VARCHAR2(1)	
1904	G2BF_IMPORT_DAYCLTRADEHD	S_PRICE	NUMBER(22)	
1905	G2BF_IMPORT_DAYCLTRADEHD	MONTHCODE	VARCHAR2(4)	
1906	G2BF_IMPORT_DAYCLTRADEHD	TCCY_BASE	NUMBER(22)	
1907	G2BF_IMPORT_DAYCLTRADEHD	CUID_TRADE	VARCHAR2(10)	
1908	G2BF_IMPORT_DAYCLTRADEHD	CUID_SET	VARCHAR2(10)	
1909	G2BF_IMPORT_DAYCLTRADEHD	CUID_CHRG	VARCHAR2(10)	
1910	G2BF_IMPORT_DAYCLTRADEHD	FXRATE	NUMBER(22)	
1911	G2BF_IMPORT_DAYCLTRADEHD	FXRATE_SET	NUMBER(22)	
1912	G2BF_IMPORT_DAYCLTRADEHD	AEID	VARCHAR2(10)	
1913	G2BF_IMPORT_DAYCLTRADEHD	AID	VARCHAR2(10)	
1914	G2BF_IMPORT_DAYCLTRADEHD	CMID	VARCHAR2(10)	
1915	G2BF_IMPORT_DAYCLTRADEHD	REF_NO	VARCHAR2(30)	
1916	G2BF_IMPORT_DAYCLTRADEHD	SHARE_COM	VARCHAR2(1)	
1917	G2BF_IMPORT_DAYCLTRADEHD	UID1	VARCHAR2(10)	
1918	G2BF_IMPORT_DAYCLTRADEHD	COUNTERPARTY	VARCHAR2(20)	
1919	G2BF_IMPORT_DAYCLTRADEHD	TRADETIME	VARCHAR2(8)	
1920	G2BF_IMPORT_DAYCLTRADEHD	STATUS	VARCHAR2(1)	
1921	G2BF_IMPORT_DAYCLTRADEHD	RFLAG	VARCHAR2(1)	
1922	G2BF_IMPORT_DAYCLTRADEHD	TPID	VARCHAR2(10)	
1923	G2BF_IMPORT_DAYCLTRADEHD	CARRYTRADEFLAG	VARCHAR2(1)	
1924	G2BF_IMPORT_DAYCLTRADEHD	DESCRIPTION	VARCHAR2(255)	
1925	G2BF_IMPORT_DAYCLTRADEHD	NEXT_DATE_TRADE	VARCHAR2(1)	
1926	G2BF_IMPORT_DAYCLTRADEHD	IMP_OID	VARCHAR2(10)	
1927	G2BF_IMPORT_DAYCLTRADEHD	CHANNEL	VARCHAR2(10)	
1928	SYN_DH_LHMJ_ENROLL_INFO	ID	NUMBER(22)	
1929	SYN_DH_LHMJ_ENROLL_INFO	COMPANY	VARCHAR2(510)	
1930	SYN_DH_LHMJ_ENROLL_INFO	CREATE_DATE	TIMESTAMP(6)(11)	
1931	SYN_DH_LHMJ_ENROLL_INFO	EMAIL	VARCHAR2(510)	
1932	SYN_DH_LHMJ_ENROLL_INFO	MOBILE	VARCHAR2(510)	
1933	SYN_DH_LHMJ_ENROLL_INFO	TRUE_NAME	VARCHAR2(510)	
1934	SYN_DH_LHMJ_ENROLL_INFO	USER_NAME	VARCHAR2(510)	
1935	SYN_DH_LHMJ_ENROLL_INFO	USERID	VARCHAR2(510)	
1936	TB_CLIENT_CONTRACT	ID	NUMBER(22)	
1937	TB_CLIENT_CONTRACT	SUBJET	VARCHAR2(150)	主题
1938	TB_CLIENT_CONTRACT	TEXT	CLOB(4000)	合同内容
1939	TB_CLIENT_CONTRACT	CREATETIME	VARCHAR2(50)	创建时间
1940	TB_CLIENT_CONTRACT	PRODUCTID	NUMBER(22)	产品id
1941	TB_CLIENT_CONTRACT	ISVAL	CHAR(1)	是否有效
1942	TB_CLIENT_FUND_TRADE	ID	NUMBER(22)	id
1943	TB_CLIENT_FUND_TRADE	CLIENT_ID	NUMBER(22)	客户id
1944	TB_CLIENT_FUND_TRADE	PRODUCT_ID	NUMBER(22)	产品id
1945	TB_CLIENT_FUND_TRADE	ORDER_TYPE	NUMBER(22)	订单类型(1 充值；2 取现；3 快速取现；4 支付；5 退款)
1946	TB_CLIENT_FUND_TRADE	TRADE_STATUS	NUMBER(22)	订单状态(0，成功；1，失败；2，正在处理中)
1947	TB_CLIENT_FUND_TRADE	RETCODE	NUMBER(22)	状态码
